v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
6,,2014,2014,UKJ,South East,S,S,cvm,Chained volume measure,gra,Annual growth rate
61.9,,2014,2014,UKJ,South East,T,T,cvm,Chained volume measure,aix,Annual index
-8.3,,2014,2014,UKJ,South East,T,T,cvm,Chained volume measure,gra,Annual growth rate
127.3,,2014,2014,UKK,South West,A,A,cvm,Chained volume measure,aix,Annual index
53.4,,2014,2014,UKK,South West,A,A,cvm,Chained volume measure,gra,Annual growth rate
92.5,,2014,2014,UKK,South West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
3.9,,2014,2014,UKK,South West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
91.4,,2014,2014,UKK,South West,B,B,cvm,Chained volume measure,aix,Annual index
-9.4,,2014,2014,UKK,South West,B,B,cvm,Chained volume measure,gra,Annual growth rate
93.7,,2014,2014,UKK,South West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
0.4,,2014,2014,UKK,South West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
93.4,,2014,2014,UKK,South West,C,C,cvm,Chained volume measure,aix,Annual index
1.8,,2014,2014,UKK,South West,C,C,cvm,Chained volume measure,gra,Annual growth rate
99.6,,2014,2014,UKK,South West,D,D,cvm,Chained volume measure,aix,Annual index
-10.1,,2014,2014,UKK,South West,D,D,cvm,Chained volume measure,gra,Annual growth rate
99.2,,2014,2014,UKK,South West,E,E,cvm,Chained volume measure,aix,Annual index
2.2,,2014,2014,UKK,South West,E,E,cvm,Chained volume measure,gra,Annual growth rate
93.2,,2014,2014,UKK,South West,F,F,cvm,Chained volume measure,aix,Annual index
4.8,,2014,2014,UKK,South West,F,F,cvm,Chained volume measure,gra,Annual growth rate
92.6,,2014,2014,UKK,South West,G,G,cvm,Chained volume measure,aix,Annual index
7.9,,2014,2014,UKK,South West,G,G,cvm,Chained volume measure,gra,Annual growth rate
91.5,,2014,2014,UKK,South West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
3.7,,2014,2014,UKK,South West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
111.9,,2014,2014,UKK,South West,H,H,cvm,Chained volume measure,aix,Annual index
-2.5,,2014,2014,UKK,South West,H,H,cvm,Chained volume measure,gra,Annual growth rate
93.1,,2014,2014,UKK,South West,I,I,cvm,Chained volume measure,aix,Annual index
-1.3,,2014,2014,UKK,South West,I,I,cvm,Chained volume measure,gra,Annual growth rate
64.3,,2014,2014,UKK,South West,J,J,cvm,Chained volume measure,aix,Annual index
19.2,,2014,2014,UKK,South West,J,J,cvm,Chained volume measure,gra,Annual growth rate
98.9,,2014,2014,UKK,South West,K,K,cvm,Chained volume measure,aix,Annual index
0.9,,2014,2014,UKK,South West,K,K,cvm,Chained volume measure,gra,Annual growth rate
85,,2014,2014,UKK,South West,L,L,cvm,Chained volume measure,aix,Annual index
2,,2014,2014,UKK,South West,L,L,cvm,Chained volume measure,gra,Annual growth rate
100.3,,2014,2014,UKK,South West,M,M,cvm,Chained volume measure,aix,Annual index
5.7,,2014,2014,UKK,South West,M,M,cvm,Chained volume measure,gra,Annual growth rate
97,,2014,2014,UKK,South West,N,N,cvm,Chained volume measure,aix,Annual index
9.2,,2014,2014,UKK,South West,N,N,cvm,Chained volume measure,gra,Annual growth rate
91.7,,2014,2014,UKK,South West,O,O,cvm,Chained volume measure,aix,Annual index
-0.1,,2014,2014,UKK,South West,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.4,,2014,2014,UKK,South West,P,P,cvm,Chained volume measure,aix,Annual index
1.7,,2014,2014,UKK,South West,P,P,cvm,Chained volume measure,gra,Annual growth rate
99.2,,2014,2014,UKK,South West,Q,Q,cvm,Chained volume measure,aix,Annual index
0.8,,2014,2014,UKK,South West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
113.7,,2014,2014,UKK,South West,R,R,cvm,Chained volume measure,aix,Annual index
8.6,,2014,2014,UKK,South West,R,R,cvm,Chained volume measure,gra,Annual growth rate
79.6,,2014,2014,UKK,South West,S,S,cvm,Chained volume measure,aix,Annual index
3.5,,2014,2014,UKK,South West,S,S,cvm,Chained volume measure,gra,Annual growth rate
72.1,,2014,2014,UKK,South West,T,T,cvm,Chained volume measure,aix,Annual index
4.3,,2014,2014,UKK,South West,T,T,cvm,Chained volume measure,gra,Annual growth rate
137.4,,2014,2014,UKL,Wales,A,A,cvm,Chained volume measure,aix,Annual index
81.5,,2014,2014,UKL,Wales,A,A,cvm,Chained volume measure,gra,Annual growth rate
89,,2014,2014,UKL,Wales,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.5,,2014,2014,UKL,Wales,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
203.2,,2014,2014,UKL,Wales,B,B,cvm,Chained volume measure,aix,Annual index
-11.8,,2014,2014,UKL,Wales,B,B,cvm,Chained volume measure,gra,Annual growth rate
86.7,,2014,2014,UKL,Wales,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1,,2014,2014,UKL,Wales,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
89.1,,2014,2014,UKL,Wales,C,C,cvm,Chained volume measure,aix,Annual index
2.6,,2014,2014,UKL,Wales,C,C,cvm,Chained volume measure,gra,Annual growth rate
66.5,,2014,2014,UKL,Wales,D,D,cvm,Chained volume measure,aix,Annual index
-8.6,,2014,2014,UKL,Wales,D,D,cvm,Chained volume measure,gra,Annual growth rate
92.7,,2014,2014,UKL,Wales,E,E,cvm,Chained volume measure,aix,Annual index
0.6,,2014,2014,UKL,Wales,E,E,cvm,Chained volume measure,gra,Annual growth rate
91.5,,2014,2014,UKL,Wales,F,F,cvm,Chained volume measure,aix,Annual index
3.8,,2014,2014,UKL,Wales,F,F,cvm,Chained volume measure,gra,Annual growth rate
87.7,,2014,2014,UKL,Wales,G,G,cvm,Chained volume measure,aix,Annual index
-0.5,,2014,2014,UKL,Wales,G,G,cvm,Chained volume measure,gra,Annual growth rate
88.9,,2014,2014,UKL,Wales,G--T,G--T,cvm,Chained volume measure,aix,Annual index
0.6,,2014,2014,UKL,Wales,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
110.3,,2014,2014,UKL,Wales,H,H,cvm,Chained volume measure,aix,Annual index
-2.8,,2014,2014,UKL,Wales,H,H,cvm,Chained volume measure,gra,Annual growth rate
82.6,,2014,2014,UKL,Wales,I,I,cvm,Chained volume measure,aix,Annual index
-6.6,,2014,2014,UKL,Wales,I,I,cvm,Chained volume measure,gra,Annual growth rate
47,,2014,2014,UKL,Wales,J,J,cvm,Chained volume measure,aix,Annual index
18.1,,2014,2014,UKL,Wales,J,J,cvm,Chained volume measure,gra,Annual growth rate
83.2,,2014,2014,UKL,Wales,K,K,cvm,Chained volume measure,aix,Annual index
4.7,,2014,2014,UKL,Wales,K,K,cvm,Chained volume measure,gra,Annual growth rate
95.9,,2014,2014,UKL,Wales,L,L,cvm,Chained volume measure,aix,Annual index
-0.1,,2014,2014,UKL,Wales,L,L,cvm,Chained volume measure,gra,Annual growth rate
95,,2014,2014,UKL,Wales,M,M,cvm,Chained volume measure,aix,Annual index
0.9,,2014,2014,UKL,Wales,M,M,cvm,Chained volume measure,gra,Annual growth rate
89.4,,2014,2014,UKL,Wales,N,N,cvm,Chained volume measure,aix,Annual index
12.3,,2014,2014,UKL,Wales,N,N,cvm,Chained volume measure,gra,Annual growth rate
85.3,,2014,2014,UKL,Wales,O,O,cvm,Chained volume measure,aix,Annual index
0,,2014,2014,UKL,Wales,O,O,cvm,Chained volume measure,gra,Annual growth rate
91.1,,2014,2014,UKL,Wales,P,P,cvm,Chained volume measure,aix,Annual index
-3.7,,2014,2014,UKL,Wales,P,P,cvm,Chained volume measure,gra,Annual growth rate
96.4,,2014,2014,UKL,Wales,Q,Q,cvm,Chained volume measure,aix,Annual index
-2,,2014,2014,UKL,Wales,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
130.1,,2014,2014,UKL,Wales,R,R,cvm,Chained volume measure,aix,Annual index
1.9,,2014,2014,UKL,Wales,R,R,cvm,Chained volume measure,gra,Annual growth rate
86.2,,2014,2014,UKL,Wales,S,S,cvm,Chained volume measure,aix,Annual index
4.2,,2014,2014,UKL,Wales,S,S,cvm,Chained volume measure,gra,Annual growth rate
98.5,,2014,2014,UKL,Wales,T,T,cvm,Chained volume measure,aix,Annual index
-7.5,,2014,2014,UKL,Wales,T,T,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,A,A,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,A,A,cvm,Chained volume measure,gra,Annual growth rate
78.7,,2014,2014,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,aix,Annual index
0.8,,2014,2014,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
72.9,,2014,2014,UKZ,Extra-regio,B,B,cvm,Chained volume measure,aix,Annual index
1.1,,2014,2014,UKZ,Extra-regio,B,B,cvm,Chained volume measure,gra,Annual growth rate
72.9,,2014,2014,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1.1,,2014,2014,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,C,C,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,C,C,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,D,D,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,D,D,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,E,E,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,E,E,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,F,F,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,F,F,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,G,G,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,G,G,cvm,Chained volume measure,gra,Annual growth rate
136.1,,2014,2014,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,aix,Annual index
-2.1,,2014,2014,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,H,H,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,H,H,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,I,I,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,I,I,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,J,J,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,J,J,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,K,K,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,K,K,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,L,L,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,L,L,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,M,M,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,M,M,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,N,N,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,N,N,cvm,Chained volume measure,gra,Annual growth rate
136.1,,2014,2014,UKZ,Extra-regio,O,O,cvm,Chained volume measure,aix,Annual index
-2.1,,2014,2014,UKZ,Extra-regio,O,O,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,P,P,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,P,P,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,R,R,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,R,R,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,S,S,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,S,S,cvm,Chained volume measure,gra,Annual growth rate
,.,2014,2014,UKZ,Extra-regio,T,T,cvm,Chained volume measure,aix,Annual index
,.,2014,2014,UKZ,Extra-regio,T,T,cvm,Chained volume measure,gra,Annual growth rate
107,,2015,2015,UK0,England,A,A,cvm,Chained volume measure,aix,Annual index
-13.2,,2015,2015,UK0,England,A,A,cvm,Chained volume measure,gra,Annual growth rate
92.2,,2015,2015,UK0,England,A--T,A--T,cvm,Chained volume measure,aix,Annual index
2.2,,2015,2015,UK0,England,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
99.3,,2015,2015,UK0,England,B,B,cvm,Chained volume measure,aix,Annual index
2.8,,2015,2015,UK0,England,B,B,cvm,Chained volume measure,gra,Annual growth rate
94,,2015,2015,UK0,England,B--E,B--E,cvm,Chained volume measure,aix,Annual index
4,,2015,2015,UK0,England,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
93.7,,2015,2015,UK0,England,C,C,cvm,Chained volume measure,aix,Annual index
0.5,,2015,2015,UK0,England,C,C,cvm,Chained volume measure,gra,Annual growth rate
94.8,,2015,2015,UK0,England,D,D,cvm,Chained volume measure,aix,Annual index
26.9,,2015,2015,UK0,England,D,D,cvm,Chained volume measure,gra,Annual growth rate
97.2,,2015,2015,UK0,England,E,E,cvm,Chained volume measure,aix,Annual index
4.4,,2015,2015,UK0,England,E,E,cvm,Chained volume measure,gra,Annual growth rate
97.1,,2015,2015,UK0,England,F,F,cvm,Chained volume measure,aix,Annual index
4.5,,2015,2015,UK0,England,F,F,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2015,2015,UK0,England,G,G,cvm,Chained volume measure,aix,Annual index
1.1,,2015,2015,UK0,England,G,G,cvm,Chained volume measure,gra,Annual growth rate
91.4,,2015,2015,UK0,England,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.9,,2015,2015,UK0,England,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
91.6,,2015,2015,UK0,England,H,H,cvm,Chained volume measure,aix,Annual index
-6.6,,2015,2015,UK0,England,H,H,cvm,Chained volume measure,gra,Annual growth rate
89,,2015,2015,UK0,England,I,I,cvm,Chained volume measure,aix,Annual index
-2.4,,2015,2015,UK0,England,I,I,cvm,Chained volume measure,gra,Annual growth rate
70.7,,2015,2015,UK0,England,J,J,cvm,Chained volume measure,aix,Annual index
9.2,,2015,2015,UK0,England,J,J,cvm,Chained volume measure,gra,Annual growth rate
91.3,,2015,2015,UK0,England,K,K,cvm,Chained volume measure,aix,Annual index
-4.4,,2015,2015,UK0,England,K,K,cvm,Chained volume measure,gra,Annual growth rate
94.9,,2015,2015,UK0,England,L,L,cvm,Chained volume measure,aix,Annual index
3.8,,2015,2015,UK0,England,L,L,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2015,2015,UK0,England,M,M,cvm,Chained volume measure,aix,Annual index
5.7,,2015,2015,UK0,England,M,M,cvm,Chained volume measure,gra,Annual growth rate
93.3,,2015,2015,UK0,England,N,N,cvm,Chained volume measure,aix,Annual index
5.7,,2015,2015,UK0,England,N,N,cvm,Chained volume measure,gra,Annual growth rate
88.7,,2015,2015,UK0,England,O,O,cvm,Chained volume measure,aix,Annual index
1,,2015,2015,UK0,England,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.7,,2015,2015,UK0,England,P,P,cvm,Chained volume measure,aix,Annual index
1.5,,2015,2015,UK0,England,P,P,cvm,Chained volume measure,gra,Annual growth rate
97.2,,2015,2015,UK0,England,Q,Q,cvm,Chained volume measure,aix,Annual index
3.5,,2015,2015,UK0,England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2015,2015,UK0,England,R,R,cvm,Chained volume measure,aix,Annual index
-3.2,,2015,2015,UK0,England,R,R,cvm,Chained volume measure,gra,Annual growth rate
88.9,,2015,2015,UK0,England,S,S,cvm,Chained volume measure,aix,Annual index
0.9,,2015,2015,UK0,England,S,S,cvm,Chained volume measure,gra,Annual growth rate
72.4,,2015,2015,UK0,England,T,T,cvm,Chained volume measure,aix,Annual index
-6.5,,2015,2015,UK0,England,T,T,cvm,Chained volume measure,gra,Annual growth rate
113.2,,2015,2015,UKC,North East,A,A,cvm,Chained volume measure,aix,Annual index
-14.4,,2015,2015,UKC,North East,A,A,cvm,Chained volume measure,gra,Annual growth rate
95.5,,2015,2015,UKC,North East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
3.5,,2015,2015,UKC,North East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
211.1,,2015,2015,UKC,North East,B,B,cvm,Chained volume measure,aix,Annual index
2.7,,2015,2015,UKC,North East,B,B,cvm,Chained volume measure,gra,Annual growth rate
99.9,,2015,2015,UKC,North East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
6.6,,2015,2015,UKC,North East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
97.1,,2015,2015,UKC,North East,C,C,cvm,Chained volume measure,aix,Annual index
5.8,,2015,2015,UKC,North East,C,C,cvm,Chained volume measure,gra,Annual growth rate
113.3,,2015,2015,UKC,North East,D,D,cvm,Chained volume measure,aix,Annual index
13.6,,2015,2015,UKC,North East,D,D,cvm,Chained volume measure,gra,Annual growth rate
99,,2015,2015,UKC,North East,E,E,cvm,Chained volume measure,aix,Annual index
2.5,,2015,2015,UKC,North East,E,E,cvm,Chained volume measure,gra,Annual growth rate
99.8,,2015,2015,UKC,North East,F,F,cvm,Chained volume measure,aix,Annual index
3.3,,2015,2015,UKC,North East,F,F,cvm,Chained volume measure,gra,Annual growth rate
107.9,,2015,2015,UKC,North East,G,G,cvm,Chained volume measure,aix,Annual index
-0.8,,2015,2015,UKC,North East,G,G,cvm,Chained volume measure,gra,Annual growth rate
94,,2015,2015,UKC,North East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
2.9,,2015,2015,UKC,North East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
91.8,,2015,2015,UKC,North East,H,H,cvm,Chained volume measure,aix,Annual index
-8.5,,2015,2015,UKC,North East,H,H,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2015,2015,UKC,North East,I,I,cvm,Chained volume measure,aix,Annual index
-1.4,,2015,2015,UKC,North East,I,I,cvm,Chained volume measure,gra,Annual growth rate
61.3,,2015,2015,UKC,North East,J,J,cvm,Chained volume measure,aix,Annual index
28.6,,2015,2015,UKC,North East,J,J,cvm,Chained volume measure,gra,Annual growth rate
103,,2015,2015,UKC,North East,K,K,cvm,Chained volume measure,aix,Annual index
5,,2015,2015,UKC,North East,K,K,cvm,Chained volume measure,gra,Annual growth rate
92.7,,2015,2015,UKC,North East,L,L,cvm,Chained volume measure,aix,Annual index
1.7,,2015,2015,UKC,North East,L,L,cvm,Chained volume measure,gra,Annual growth rate
103.4,,2015,2015,UKC,North East,M,M,cvm,Chained volume measure,aix,Annual index
4.3,,2015,2015,UKC,North East,M,M,cvm,Chained volume measure,gra,Annual growth rate
92.4,,2015,2015,UKC,North East,N,N,cvm,Chained volume measure,aix,Annual index
6.3,,2015,2015,UKC,North East,N,N,cvm,Chained volume measure,gra,Annual growth rate
92.8,,2015,2015,UKC,North East,O,O,cvm,Chained volume measure,aix,Annual index
1.3,,2015,2015,UKC,North East,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.2,,2015,2015,UKC,North East,P,P,cvm,Chained volume measure,aix,Annual index
1.4,,2015,2015,UKC,North East,P,P,cvm,Chained volume measure,gra,Annual growth rate
101.2,,2015,2015,UKC,North East,Q,Q,cvm,Chained volume measure,aix,Annual index
0.5,,2015,2015,UKC,North East,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
124.1,,2015,2015,UKC,North East,R,R,cvm,Chained volume measure,aix,Annual index
-4,,2015,2015,UKC,North East,R,R,cvm,Chained volume measure,gra,Annual growth rate
78,,2015,2015,UKC,North East,S,S,cvm,Chained volume measure,aix,Annual index
6,,2015,2015,UKC,North East,S,S,cvm,Chained volume measure,gra,Annual growth rate
56.2,,2015,2015,UKC,North East,T,T,cvm,Chained volume measure,aix,Annual index
11.1,,2015,2015,UKC,North East,T,T,cvm,Chained volume measure,gra,Annual growth rate
119.3,,2015,2015,UKD,North West,A,A,cvm,Chained volume measure,aix,Annual index
-18.5,,2015,2015,UKD,North West,A,A,cvm,Chained volume measure,gra,Annual growth rate
91.8,,2015,2015,UKD,North West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
